date,date2,c,currency,1,rus_currency,num
29.03.2021,29.03.2021,840,USD,1,Доллар США,75.7576
29.03.2021,29.03.2021,978,EUR,1,Евро,89.2576
30.03.2021,30.03.2021,840,USD,1,Доллар США,75.8287
30.03.2021,30.03.2021,978,EUR,1,Евро,89.349
31.03.2021,31.03.2021,840,USD,1,Доллар США,75.7023
31.03.2021,31.03.2021,978,EUR,1,Евро,88.8821
01.04.2021,01.04.2021,840,USD,1,Доллар США,75.6373
01.04.2021,01.04.2021,978,EUR,1,Евро,88.7452
02.04.2021,02.04.2021,840,USD,1,Доллар США,75.8073
02.04.2021,02.04.2021,978,EUR,1,Евро,88.9523
03.04.2021,03.04.2021,840,USD,1,Доллар США,76.0734
03.04.2021,03.04.2021,978,EUR,1,Евро,89.5916
04.04.2021,04.04.2021,840,USD,1,Доллар США,76.0734
04.04.2021,04.04.2021,978,EUR,1,Евро,89.5916
05.04.2021,05.04.2021,840,USD,1,Доллар США,76.0734
05.04.2021,05.04.2021,978,EUR,1,Евро,89.5916
06.04.2021,06.04.2021,840,USD,1,Доллар США,76.6052
06.04.2021,06.04.2021,978,EUR,1,Евро,89.9958
07.04.2021,07.04.2021,840,USD,1,Доллар США,76.3802
07.04.2021,07.04.2021,978,EUR,1,Евро,90.1821
08.04.2021,08.04.2021,840,USD,1,Доллар США,77.773
08.04.2021,08.04.2021,978,EUR,1,Евро,92.3321
09.04.2021,09.04.2021,840,USD,1,Доллар США,77.1011
09.04.2021,09.04.2021,978,EUR,1,Евро,91.6192
10.04.2021,10.04.2021,840,USD,1,Доллар США,77.1657
10.04.2021,10.04.2021,978,EUR,1,Евро,91.7809
11.04.2021,11.04.2021,840,USD,1,Доллар США,77.1657
11.04.2021,11.04.2021,978,EUR,1,Евро,91.7809
12.04.2021,12.04.2021,840,USD,1,Доллар США,77.1657
12.04.2021,12.04.2021,978,EUR,1,Евро,91.7809
13.04.2021,13.04.2021,840,USD,1,Доллар США,77.5104
13.04.2021,13.04.2021,978,EUR,1,Евро,92.0669
14.04.2021,14.04.2021,840,USD,1,Доллар США,77.2535
14.04.2021,14.04.2021,978,EUR,1,Евро,91.9162
15.04.2021,15.04.2021,840,USD,1,Доллар США,75.6826
15.04.2021,15.04.2021,978,EUR,1,Евро,90.5391
16.04.2021,16.04.2021,840,USD,1,Доллар США,76.9808
16.04.2021,16.04.2021,978,EUR,1,Евро,92.2307
17.04.2021,17.04.2021,840,USD,1,Доллар США,75.5535
17.04.2021,17.04.2021,978,EUR,1,Евро,90.4602
18.04.2021,18.04.2021,840,USD,1,Доллар США,75.5535
18.04.2021,18.04.2021,978,EUR,1,Евро,90.4602
19.04.2021,19.04.2021,840,USD,1,Доллар США,75.5535
19.04.2021,19.04.2021,978,EUR,1,Евро,90.4602
20.04.2021,20.04.2021,840,USD,1,Доллар США,76.2491
20.04.2021,20.04.2021,978,EUR,1,Евро,91.476
21.04.2021,21.04.2021,840,USD,1,Доллар США,76.0155
21.04.2021,21.04.2021,978,EUR,1,Евро,91.7507
22.04.2021,22.04.2021,840,USD,1,Доллар США,76.8198
22.04.2021,22.04.2021,978,EUR,1,Евро,92.2913
23.04.2021,23.04.2021,840,USD,1,Доллар США,76.4217
23.04.2021,23.04.2021,978,EUR,1,Евро,92.0423
24.04.2021,24.04.2021,840,USD,1,Доллар США,75.0893
24.04.2021,24.04.2021,978,EUR,1,Евро,90.4676
25.04.2021,25.04.2021,840,USD,1,Доллар США,75.0893
25.04.2021,25.04.2021,978,EUR,1,Евро,90.4676
26.04.2021,26.04.2021,840,USD,1,Доллар США,75.0893
26.04.2021,26.04.2021,978,EUR,1,Евро,90.4676
27.04.2021,27.04.2021,840,USD,1,Доллар США,74.768
27.04.2021,27.04.2021,978,EUR,1,Евро,90.4468
28.04.2021,28.04.2021,840,USD,1,Доллар США,74.9578
28.04.2021,28.04.2021,978,EUR,1,Евро,90.4666
29.04.2021,29.04.2021,840,USD,1,Доллар США,74.939
29.04.2021,29.04.2021,978,EUR,1,Евро,90.4289
30.04.2021,30.04.2021,840,USD,1,Доллар США,74.3823
30.04.2021,30.04.2021,978,EUR,1,Евро,90.1513
01.05.2021,01.05.2021,840,USD,1,Доллар США,74.8451
01.05.2021,01.05.2021,978,EUR,1,Евро,90.585
02.05.2021,02.05.2021,840,USD,1,Доллар США,74.8451
02.05.2021,02.05.2021,978,EUR,1,Евро,90.585
03.05.2021,03.05.2021,840,USD,1,Доллар США,74.8451
03.05.2021,03.05.2021,978,EUR,1,Евро,90.585
04.05.2021,04.05.2021,840,USD,1,Доллар США,74.8451
04.05.2021,04.05.2021,978,EUR,1,Евро,90.585
05.05.2021,05.05.2021,840,USD,1,Доллар США,75.2567
05.05.2021,05.05.2021,978,EUR,1,Евро,90.451
06.05.2021,06.05.2021,840,USD,1,Доллар США,74.8617
06.05.2021,06.05.2021,978,EUR,1,Евро,89.7742
07.05.2021,07.05.2021,840,USD,1,Доллар США,74.577
07.05.2021,07.05.2021,978,EUR,1,Евро,89.6788
08.05.2021,08.05.2021,840,USD,1,Доллар США,74.1373
08.05.2021,08.05.2021,978,EUR,1,Евро,89.506
09.05.2021,09.05.2021,840,USD,1,Доллар США,74.1373
09.05.2021,09.05.2021,978,EUR,1,Евро,89.506
10.05.2021,10.05.2021,840,USD,1,Доллар США,74.1373
10.05.2021,10.05.2021,978,EUR,1,Евро,89.506
11.05.2021,11.05.2021,840,USD,1,Доллар США,74.1373
11.05.2021,11.05.2021,978,EUR,1,Евро,89.506
12.05.2021,12.05.2021,840,USD,1,Доллар США,74.1567
12.05.2021,12.05.2021,978,EUR,1,Евро,90.004
13.05.2021,13.05.2021,840,USD,1,Доллар США,74.04
13.05.2021,13.05.2021,978,EUR,1,Евро,89.8475
14.05.2021,14.05.2021,840,USD,1,Доллар США,74.3566
14.05.2021,14.05.2021,978,EUR,1,Евро,89.9343
15.05.2021,15.05.2021,840,USD,1,Доллар США,73.9968
15.05.2021,15.05.2021,978,EUR,1,Евро,89.6249
16.05.2021,16.05.2021,840,USD,1,Доллар США,73.9968
16.05.2021,16.05.2021,978,EUR,1,Евро,89.6249
17.05.2021,17.05.2021,840,USD,1,Доллар США,73.9968
17.05.2021,17.05.2021,978,EUR,1,Евро,89.6249
18.05.2021,18.05.2021,840,USD,1,Доллар США,73.8537
18.05.2021,18.05.2021,978,EUR,1,Евро,89.6584
19.05.2021,19.05.2021,840,USD,1,Доллар США,73.6992
19.05.2021,19.05.2021,978,EUR,1,Евро,89.9057
20.05.2021,20.05.2021,840,USD,1,Доллар США,73.6778
20.05.2021,20.05.2021,978,EUR,1,Евро,90.1006
21.05.2021,21.05.2021,840,USD,1,Доллар США,73.6007
21.05.2021,21.05.2021,978,EUR,1,Евро,89.7708
22.05.2021,22.05.2021,840,USD,1,Доллар США,73.5803
22.05.2021,22.05.2021,978,EUR,1,Евро,89.9446
23.05.2021,23.05.2021,840,USD,1,Доллар США,73.5803
23.05.2021,23.05.2021,978,EUR,1,Евро,89.9446
24.05.2021,24.05.2021,840,USD,1,Доллар США,73.5803
24.05.2021,24.05.2021,978,EUR,1,Евро,89.9446
25.05.2021,25.05.2021,840,USD,1,Доллар США,73.5266
25.05.2021,25.05.2021,978,EUR,1,Евро,89.6877
26.05.2021,26.05.2021,840,USD,1,Доллар США,73.3963
26.05.2021,26.05.2021,978,EUR,1,Евро,89.9545
27.05.2021,27.05.2021,840,USD,1,Доллар США,73.4737
27.05.2021,27.05.2021,978,EUR,1,Евро,89.9392
28.05.2021,28.05.2021,840,USD,1,Доллар США,73.458
28.05.2021,28.05.2021,978,EUR,1,Евро,89.6555
29.05.2021,29.05.2021,840,USD,1,Доллар США,73.587
29.05.2021,29.05.2021,978,EUR,1,Евро,89.6731
30.05.2021,30.05.2021,840,USD,1,Доллар США,73.587
30.05.2021,30.05.2021,978,EUR,1,Евро,89.6731
31.05.2021,31.05.2021,840,USD,1,Доллар США,73.587
31.05.2021,31.05.2021,978,EUR,1,Евро,89.6731
01.06.2021,01.06.2021,840,USD,1,Доллар США,73.2965
01.06.2021,01.06.2021,978,EUR,1,Евро,89.3778
02.06.2021,02.06.2021,840,USD,1,Доллар США,73.2411
02.06.2021,02.06.2021,978,EUR,1,Евро,89.5958
03.06.2021,03.06.2021,840,USD,1,Доллар США,73.4979
03.06.2021,03.06.2021,978,EUR,1,Евро,89.6895
04.06.2021,04.06.2021,840,USD,1,Доллар США,73.2636
04.06.2021,04.06.2021,978,EUR,1,Евро,89.2644
05.06.2021,05.06.2021,840,USD,1,Доллар США,73.2721
05.06.2021,05.06.2021,978,EUR,1,Евро,88.7545
06.06.2021,06.06.2021,840,USD,1,Доллар США,73.2721
06.06.2021,06.06.2021,978,EUR,1,Евро,88.7545
07.06.2021,07.06.2021,840,USD,1,Доллар США,73.2721
07.06.2021,07.06.2021,978,EUR,1,Евро,88.7545
08.06.2021,08.06.2021,840,USD,1,Доллар США,72.9294
08.06.2021,08.06.2021,978,EUR,1,Евро,88.653
09.06.2021,09.06.2021,840,USD,1,Доллар США,72.8256
09.06.2021,09.06.2021,978,EUR,1,Евро,88.6433
10.06.2021,10.06.2021,840,USD,1,Доллар США,72.0829
10.06.2021,10.06.2021,978,EUR,1,Евро,87.8114
11.06.2021,11.06.2021,840,USD,1,Доллар США,72.1974
11.06.2021,11.06.2021,978,EUR,1,Евро,87.8065
12.06.2021,12.06.2021,840,USD,1,Доллар США,71.6797
12.06.2021,12.06.2021,978,EUR,1,Евро,87.3274
13.06.2021,13.06.2021,840,USD,1,Доллар США,71.6797
13.06.2021,13.06.2021,978,EUR,1,Евро,87.3274
14.06.2021,14.06.2021,840,USD,1,Доллар США,71.6797
14.06.2021,14.06.2021,978,EUR,1,Евро,87.3274
15.06.2021,15.06.2021,840,USD,1,Доллар США,71.6797
15.06.2021,15.06.2021,978,EUR,1,Евро,87.3274
16.06.2021,16.06.2021,840,USD,1,Доллар США,71.8318
16.06.2021,16.06.2021,978,EUR,1,Евро,87.211
17.06.2021,17.06.2021,840,USD,1,Доллар США,72.0323
17.06.2021,17.06.2021,978,EUR,1,Евро,87.3536
18.06.2021,18.06.2021,840,USD,1,Доллар США,72.5048
18.06.2021,18.06.2021,978,EUR,1,Евро,86.7012
19.06.2021,19.06.2021,840,USD,1,Доллар США,72.2216
19.06.2021,19.06.2021,978,EUR,1,Евро,85.9943
20.06.2021,20.06.2021,840,USD,1,Доллар США,72.2216
20.06.2021,20.06.2021,978,EUR,1,Евро,85.9943
21.06.2021,21.06.2021,840,USD,1,Доллар США,72.2216
21.06.2021,21.06.2021,978,EUR,1,Евро,85.9943
22.06.2021,22.06.2021,840,USD,1,Доллар США,73.1987
22.06.2021,22.06.2021,978,EUR,1,Евро,86.8942
23.06.2021,23.06.2021,840,USD,1,Доллар США,73.1661
23.06.2021,23.06.2021,978,EUR,1,Евро,87.0677
24.06.2021,24.06.2021,840,USD,1,Доллар США,72.6671
24.06.2021,24.06.2021,978,EUR,1,Евро,86.7137
25.06.2021,25.06.2021,840,USD,1,Доллар США,72.326
25.06.2021,25.06.2021,978,EUR,1,Евро,86.3283
26.06.2021,26.06.2021,840,USD,1,Доллар США,72.1694
26.06.2021,26.06.2021,978,EUR,1,Евро,86.1919
27.06.2021,27.06.2021,840,USD,1,Доллар США,72.1694
27.06.2021,27.06.2021,978,EUR,1,Евро,86.1919
28.06.2021,28.06.2021,840,USD,1,Доллар США,72.1694
28.06.2021,28.06.2021,978,EUR,1,Евро,86.1919
29.06.2021,29.06.2021,840,USD,1,Доллар США,72.1777
29.06.2021,29.06.2021,978,EUR,1,Евро,86.1657
30.06.2021,30.06.2021,840,USD,1,Доллар США,72.3723
30.06.2021,30.06.2021,978,EUR,1,Евро,86.2026
01.07.2021,01.07.2021,840,USD,1,Доллар США,72.7234
01.07.2021,01.07.2021,978,EUR,1,Евро,86.5118
02.07.2021,02.07.2021,840,USD,1,Доллар США,72.9086
02.07.2021,02.07.2021,978,EUR,1,Евро,86.4113
03.07.2021,03.07.2021,840,USD,1,Доллар США,73.6175
03.07.2021,03.07.2021,978,EUR,1,Евро,87.0748
04.07.2021,04.07.2021,840,USD,1,Доллар США,73.6175
04.07.2021,04.07.2021,978,EUR,1,Евро,87.0748
05.07.2021,05.07.2021,840,USD,1,Доллар США,73.6175
05.07.2021,05.07.2021,978,EUR,1,Евро,87.0748
06.07.2021,06.07.2021,840,USD,1,Доллар США,73.354
06.07.2021,06.07.2021,978,EUR,1,Евро,87.0272
07.07.2021,07.07.2021,840,USD,1,Доллар США,73.266
07.07.2021,07.07.2021,978,EUR,1,Евро,87.0034
08.07.2021,08.07.2021,840,USD,1,Доллар США,74.058
08.07.2021,08.07.2021,978,EUR,1,Евро,87.5588
09.07.2021,09.07.2021,840,USD,1,Доллар США,75.1952
09.07.2021,09.07.2021,978,EUR,1,Евро,88.7755
10.07.2021,10.07.2021,840,USD,1,Доллар США,74.4675
10.07.2021,10.07.2021,978,EUR,1,Евро,88.1397
11.07.2021,11.07.2021,840,USD,1,Доллар США,74.4675
11.07.2021,11.07.2021,978,EUR,1,Евро,88.1397
12.07.2021,12.07.2021,840,USD,1,Доллар США,74.4675
12.07.2021,12.07.2021,978,EUR,1,Евро,88.1397
13.07.2021,13.07.2021,840,USD,1,Доллар США,74.6336
13.07.2021,13.07.2021,978,EUR,1,Евро,88.605
14.07.2021,14.07.2021,840,USD,1,Доллар США,74.0589
14.07.2021,14.07.2021,978,EUR,1,Евро,87.782
15.07.2021,15.07.2021,840,USD,1,Доллар США,74.1236
15.07.2021,15.07.2021,978,EUR,1,Евро,87.3917
16.07.2021,16.07.2021,840,USD,1,Доллар США,74.2197
16.07.2021,16.07.2021,978,EUR,1,Евро,87.8316
17.07.2021,17.07.2021,840,USD,1,Доллар США,74.1656
17.07.2021,17.07.2021,978,EUR,1,Евро,87.5673
18.07.2021,18.07.2021,840,USD,1,Доллар США,74.1656
18.07.2021,18.07.2021,978,EUR,1,Евро,87.5673
19.07.2021,19.07.2021,840,USD,1,Доллар США,74.1656
19.07.2021,19.07.2021,978,EUR,1,Евро,87.5673
20.07.2021,20.07.2021,840,USD,1,Доллар США,74.3463
20.07.2021,20.07.2021,978,EUR,1,Евро,87.6097
21.07.2021,21.07.2021,840,USD,1,Доллар США,74.491
21.07.2021,21.07.2021,978,EUR,1,Евро,87.7727
22.07.2021,22.07.2021,840,USD,1,Доллар США,74.4947
22.07.2021,22.07.2021,978,EUR,1,Евро,87.5983
23.07.2021,23.07.2021,840,USD,1,Доллар США,73.6945
23.07.2021,23.07.2021,978,EUR,1,Евро,86.9227
24.07.2021,24.07.2021,840,USD,1,Доллар США,73.7663
24.07.2021,24.07.2021,978,EUR,1,Евро,86.8451
25.07.2021,25.07.2021,840,USD,1,Доллар США,73.7663
25.07.2021,25.07.2021,978,EUR,1,Евро,86.8451
26.07.2021,26.07.2021,840,USD,1,Доллар США,73.7663
26.07.2021,26.07.2021,978,EUR,1,Евро,86.8451
27.07.2021,27.07.2021,840,USD,1,Доллар США,74.098
27.07.2021,27.07.2021,978,EUR,1,Евро,87.3171
28.07.2021,28.07.2021,840,USD,1,Доллар США,73.8471
28.07.2021,28.07.2021,978,EUR,1,Евро,86.9919
29.07.2021,29.07.2021,840,USD,1,Доллар США,73.6088
29.07.2021,29.07.2021,978,EUR,1,Евро,86.9173
30.07.2021,30.07.2021,840,USD,1,Доллар США,73.1904
30.07.2021,30.07.2021,978,EUR,1,Евро,86.8624
31.07.2021,31.07.2021,840,USD,1,Доллар США,73.1388
31.07.2021,31.07.2021,978,EUR,1,Евро,86.9913
01.08.2021,01.08.2021,840,USD,1,Доллар США,73.1388
01.08.2021,01.08.2021,978,EUR,1,Евро,86.9913
02.08.2021,02.08.2021,840,USD,1,Доллар США,73.1388
02.08.2021,02.08.2021,978,EUR,1,Евро,86.9913
03.08.2021,03.08.2021,840,USD,1,Доллар США,73.0156
03.08.2021,03.08.2021,978,EUR,1,Евро,86.7717
04.08.2021,04.08.2021,840,USD,1,Доллар США,72.8724
04.08.2021,04.08.2021,978,EUR,1,Евро,86.5578
05.08.2021,05.08.2021,840,USD,1,Доллар США,72.7857
05.08.2021,05.08.2021,978,EUR,1,Евро,86.4112
06.08.2021,06.08.2021,840,USD,1,Доллар США,73.168
06.08.2021,06.08.2021,978,EUR,1,Евро,86.6529
07.08.2021,07.08.2021,840,USD,1,Доллар США,73.1304
07.08.2021,07.08.2021,978,EUR,1,Евро,86.4621
08.08.2021,08.08.2021,840,USD,1,Доллар США,73.1304
08.08.2021,08.08.2021,978,EUR,1,Евро,86.4621
09.08.2021,09.08.2021,840,USD,1,Доллар США,73.1304
09.08.2021,09.08.2021,978,EUR,1,Евро,86.4621
10.08.2021,10.08.2021,840,USD,1,Доллар США,73.5078
10.08.2021,10.08.2021,978,EUR,1,Евро,86.4378
11.08.2021,11.08.2021,840,USD,1,Доллар США,73.5962
11.08.2021,11.08.2021,978,EUR,1,Евро,86.3578
12.08.2021,12.08.2021,840,USD,1,Доллар США,73.9695
12.08.2021,12.08.2021,978,EUR,1,Евро,86.6257
13.08.2021,13.08.2021,840,USD,1,Доллар США,73.5671
13.08.2021,13.08.2021,978,EUR,1,Евро,86.3457
14.08.2021,14.08.2021,840,USD,1,Доллар США,73.4721
14.08.2021,14.08.2021,978,EUR,1,Евро,86.2195
15.08.2021,15.08.2021,840,USD,1,Доллар США,73.4721
15.08.2021,15.08.2021,978,EUR,1,Евро,86.2195
16.08.2021,16.08.2021,840,USD,1,Доллар США,73.4721
16.08.2021,16.08.2021,978,EUR,1,Евро,86.2195
17.08.2021,17.08.2021,840,USD,1,Доллар США,73.392
17.08.2021,17.08.2021,978,EUR,1,Евро,86.5072
18.08.2021,18.08.2021,840,USD,1,Доллар США,73.4753
18.08.2021,18.08.2021,978,EUR,1,Евро,86.4804
19.08.2021,19.08.2021,840,USD,1,Доллар США,73.4633
19.08.2021,19.08.2021,978,EUR,1,Евро,86.121
20.08.2021,20.08.2021,840,USD,1,Доллар США,74.1503
20.08.2021,20.08.2021,978,EUR,1,Евро,86.615
21.08.2021,21.08.2021,840,USD,1,Доллар США,74.364
21.08.2021,21.08.2021,978,EUR,1,Евро,86.8646
22.08.2021,22.08.2021,840,USD,1,Доллар США,74.364
22.08.2021,22.08.2021,978,EUR,1,Евро,86.8646
23.08.2021,23.08.2021,840,USD,1,Доллар США,74.364
23.08.2021,23.08.2021,978,EUR,1,Евро,86.8646
24.08.2021,24.08.2021,840,USD,1,Доллар США,74.0666
24.08.2021,24.08.2021,978,EUR,1,Евро,86.7838
25.08.2021,25.08.2021,840,USD,1,Доллар США,73.9465
25.08.2021,25.08.2021,978,EUR,1,Евро,86.8058
26.08.2021,26.08.2021,840,USD,1,Доллар США,73.7428
26.08.2021,26.08.2021,978,EUR,1,Евро,86.5814
27.08.2021,27.08.2021,840,USD,1,Доллар США,73.9908
27.08.2021,27.08.2021,978,EUR,1,Евро,87.0576
28.08.2021,28.08.2021,840,USD,1,Доллар США,73.9866
28.08.2021,28.08.2021,978,EUR,1,Евро,87.0304
29.08.2021,29.08.2021,840,USD,1,Доллар США,73.9866
29.08.2021,29.08.2021,978,EUR,1,Евро,87.0304
30.08.2021,30.08.2021,840,USD,1,Доллар США,73.9866
30.08.2021,30.08.2021,978,EUR,1,Евро,87.0304
31.08.2021,31.08.2021,840,USD,1,Доллар США,73.5744
31.08.2021,31.08.2021,978,EUR,1,Евро,86.8104
01.09.2021,01.09.2021,840,USD,1,Доллар США,73.2781
01.09.2021,01.09.2021,978,EUR,1,Евро,86.666
02.09.2021,02.09.2021,840,USD,1,Доллар США,73.1912
02.09.2021,02.09.2021,978,EUR,1,Евро,86.3949
03.09.2021,03.09.2021,840,USD,1,Доллар США,72.8491
03.09.2021,03.09.2021,978,EUR,1,Евро,86.297
04.09.2021,04.09.2021,840,USD,1,Доллар США,72.8545
04.09.2021,04.09.2021,978,EUR,1,Евро,86.5366
05.09.2021,05.09.2021,840,USD,1,Доллар США,72.8545
05.09.2021,05.09.2021,978,EUR,1,Евро,86.5366
06.09.2021,06.09.2021,840,USD,1,Доллар США,72.8545
06.09.2021,06.09.2021,978,EUR,1,Евро,86.5366
07.09.2021,07.09.2021,840,USD,1,Доллар США,72.9538
07.09.2021,07.09.2021,978,EUR,1,Евро,86.5743
08.09.2021,08.09.2021,840,USD,1,Доллар США,73.1909
08.09.2021,08.09.2021,978,EUR,1,Евро,86.8922
09.09.2021,09.09.2021,840,USD,1,Доллар США,73.4421
09.09.2021,09.09.2021,978,EUR,1,Евро,86.9114
10.09.2021,10.09.2021,840,USD,1,Доллар США,73.129
10.09.2021,10.09.2021,978,EUR,1,Евро,86.4677
11.09.2021,11.09.2021,840,USD,1,Доллар США,72.76
11.09.2021,11.09.2021,978,EUR,1,Евро,86.1478
12.09.2021,12.09.2021,840,USD,1,Доллар США,72.76
12.09.2021,12.09.2021,978,EUR,1,Евро,86.1478
13.09.2021,13.09.2021,840,USD,1,Доллар США,72.76
13.09.2021,13.09.2021,978,EUR,1,Евро,86.1478
14.09.2021,14.09.2021,840,USD,1,Доллар США,73.0841
14.09.2021,14.09.2021,978,EUR,1,Евро,86.115
15.09.2021,15.09.2021,840,USD,1,Доллар США,72.7171
15.09.2021,15.09.2021,978,EUR,1,Евро,85.988
16.09.2021,16.09.2021,840,USD,1,Доллар США,72.852
16.09.2021,16.09.2021,978,EUR,1,Евро,86.0674
17.09.2021,17.09.2021,840,USD,1,Доллар США,72.4329
17.09.2021,17.09.2021,978,EUR,1,Евро,85.3622
18.09.2021,18.09.2021,840,USD,1,Доллар США,72.5602
18.09.2021,18.09.2021,978,EUR,1,Евро,85.4614
19.09.2021,19.09.2021,840,USD,1,Доллар США,72.5602
19.09.2021,19.09.2021,978,EUR,1,Евро,85.4614
20.09.2021,20.09.2021,840,USD,1,Доллар США,72.5602
20.09.2021,20.09.2021,978,EUR,1,Евро,85.4614
21.09.2021,21.09.2021,840,USD,1,Доллар США,73.3315
21.09.2021,21.09.2021,978,EUR,1,Евро,85.8785
22.09.2021,22.09.2021,840,USD,1,Доллар США,73.2067
22.09.2021,22.09.2021,978,EUR,1,Евро,85.8568
23.09.2021,23.09.2021,840,USD,1,Доллар США,72.8806
23.09.2021,23.09.2021,978,EUR,1,Евро,85.4889
24.09.2021,24.09.2021,840,USD,1,Доллар США,72.7245
24.09.2021,24.09.2021,978,EUR,1,Евро,85.204
25.09.2021,25.09.2021,840,USD,1,Доллар США,73.0081
25.09.2021,25.09.2021,978,EUR,1,Евро,85.6823
26.09.2021,26.09.2021,840,USD,1,Доллар США,73.0081
26.09.2021,26.09.2021,978,EUR,1,Евро,85.6823
27.09.2021,27.09.2021,840,USD,1,Доллар США,73.0081
27.09.2021,27.09.2021,978,EUR,1,Евро,85.6823
28.09.2021,28.09.2021,840,USD,1,Доллар США,72.6613
28.09.2021,28.09.2021,978,EUR,1,Евро,85.0355
29.09.2021,29.09.2021,840,USD,1,Доллар США,72.5083
29.09.2021,29.09.2021,978,EUR,1,Евро,84.6752
30.09.2021,30.09.2021,840,USD,1,Доллар США,72.7608
30.09.2021,30.09.2021,978,EUR,1,Евро,84.8755
01.10.2021,01.10.2021,840,USD,1,Доллар США,72.6642
01.10.2021,01.10.2021,978,EUR,1,Евро,84.305
02.10.2021,02.10.2021,840,USD,1,Доллар США,72.9215
02.10.2021,02.10.2021,978,EUR,1,Евро,84.4577
03.10.2021,03.10.2021,840,USD,1,Доллар США,72.9215
03.10.2021,03.10.2021,978,EUR,1,Евро,84.4577
04.10.2021,04.10.2021,840,USD,1,Доллар США,72.9215
04.10.2021,04.10.2021,978,EUR,1,Евро,84.4577
05.10.2021,05.10.2021,840,USD,1,Доллар США,72.9239
05.10.2021,05.10.2021,978,EUR,1,Евро,84.6355
06.10.2021,06.10.2021,840,USD,1,Доллар США,72.5686
06.10.2021,06.10.2021,978,EUR,1,Евро,84.1723
07.10.2021,07.10.2021,840,USD,1,Доллар США,72.5682
07.10.2021,07.10.2021,978,EUR,1,Евро,83.9251
08.10.2021,08.10.2021,840,USD,1,Доллар США,72.2854
08.10.2021,08.10.2021,978,EUR,1,Евро,83.6053
09.10.2021,09.10.2021,840,USD,1,Доллар США,71.9882
09.10.2021,09.10.2021,978,EUR,1,Евро,83.1248
10.10.2021,10.10.2021,840,USD,1,Доллар США,71.9882
10.10.2021,10.10.2021,978,EUR,1,Евро,83.1248
11.10.2021,11.10.2021,840,USD,1,Доллар США,71.9882
11.10.2021,11.10.2021,978,EUR,1,Евро,83.1248
12.10.2021,12.10.2021,840,USD,1,Доллар США,71.6373
12.10.2021,12.10.2021,978,EUR,1,Евро,82.9273
13.10.2021,13.10.2021,840,USD,1,Доллар США,71.8801
13.10.2021,13.10.2021,978,EUR,1,Евро,83.0934
14.10.2021,14.10.2021,840,USD,1,Доллар США,71.8577
14.10.2021,14.10.2021,978,EUR,1,Евро,83.0028
15.10.2021,15.10.2021,840,USD,1,Доллар США,71.7846
15.10.2021,15.10.2021,978,EUR,1,Евро,83.3347
16.10.2021,16.10.2021,840,USD,1,Доллар США,71.2371
16.10.2021,16.10.2021,978,EUR,1,Евро,82.7276
17.10.2021,17.10.2021,840,USD,1,Доллар США,71.2371
17.10.2021,17.10.2021,978,EUR,1,Евро,82.7276
18.10.2021,18.10.2021,840,USD,1,Доллар США,71.2371
18.10.2021,18.10.2021,978,EUR,1,Евро,82.7276
19.10.2021,19.10.2021,840,USD,1,Доллар США,71.1714
19.10.2021,19.10.2021,978,EUR,1,Евро,82.4592
20.10.2021,20.10.2021,840,USD,1,Доллар США,70.9674
20.10.2021,20.10.2021,978,EUR,1,Евро,82.6841
21.10.2021,21.10.2021,840,USD,1,Доллар США,71.0555
21.10.2021,21.10.2021,978,EUR,1,Евро,82.6162
22.10.2021,22.10.2021,840,USD,1,Доллар США,70.9904
22.10.2021,22.10.2021,978,EUR,1,Евро,82.6399
23.10.2021,23.10.2021,840,USD,1,Доллар США,70.8623
23.10.2021,23.10.2021,978,EUR,1,Евро,82.4979
24.10.2021,24.10.2021,840,USD,1,Доллар США,70.8623
24.10.2021,24.10.2021,978,EUR,1,Евро,82.4979
25.10.2021,25.10.2021,840,USD,1,Доллар США,70.8623
25.10.2021,25.10.2021,978,EUR,1,Евро,82.4979
26.10.2021,26.10.2021,840,USD,1,Доллар США,70.1345
26.10.2021,26.10.2021,978,EUR,1,Евро,81.7418
27.10.2021,27.10.2021,840,USD,1,Доллар США,69.5526
27.10.2021,27.10.2021,978,EUR,1,Евро,80.7019
28.10.2021,28.10.2021,840,USD,1,Доллар США,69.8104
28.10.2021,28.10.2021,978,EUR,1,Евро,81.0289
29.10.2021,29.10.2021,840,USD,1,Доллар США,70.5207
29.10.2021,29.10.2021,978,EUR,1,Евро,81.8393
30.10.2021,30.10.2021,840,USD,1,Доллар США,70.52
30.10.2021,30.10.2021,978,EUR,1,Евро,82.2898
31.10.2021,31.10.2021,840,USD,1,Доллар США,70.52
31.10.2021,31.10.2021,978,EUR,1,Евро,82.2898
01.11.2021,01.11.2021,840,USD,1,Доллар США,70.52
01.11.2021,01.11.2021,978,EUR,1,Евро,82.2898
02.11.2021,02.11.2021,840,USD,1,Доллар США,71.0863
02.11.2021,02.11.2021,978,EUR,1,Евро,82.1687
03.11.2021,03.11.2021,840,USD,1,Доллар США,71.4783
03.11.2021,03.11.2021,978,EUR,1,Евро,82.9577
04.11.2021,04.11.2021,840,USD,1,Доллар США,71.4876
04.11.2021,04.11.2021,978,EUR,1,Евро,82.8112
05.11.2021,05.11.2021,840,USD,1,Доллар США,71.4876
05.11.2021,05.11.2021,978,EUR,1,Евро,82.8112
06.11.2021,06.11.2021,840,USD,1,Доллар США,71.4876
